"","spike","keywords_df5703.medium","keywords_df1231.medium","keywords_df6822.medium","Lag1.interval.peak.travel.medium","Roll3.interval.peak.travel.medium","Roll3.aids.and.hiv.medium","keywords_df1169.medium","keywords_df2877.medium","keywords_df4200.medium","keywords_df5523.medium","interval.peak.armed.forces.medium","disease.medium","keywords_df2995.medium","keywords_df7218.medium","Lag3.interval.peak.food.and.drink.medium","keywords_df8216.medium","Roll3.interval.peak.food.and.drink.medium","keywords_df8228.medium","health.and.fitness.medium","DiffLag2.disease.medium","interval.peak.family.and.parenting.medium","interval.peak.shows.and.events.medium","keywords_df6894.medium","DiffRoll3.fast.food.medium","keywords_df3823","keywords_df5145","keywords_df6844.medium","keywords_df7271.medium","keywords_df4975","keywords_df3700","DiffLag1.aids.and.hiv.medium","Roll3.epidemic.medium","keywords_df7211.medium","Lag2.interval.peak.travel.medium","DiffLag3.interval.peak.teaching.and.classroom.resources.medium","Roll3.cold.and.flu.medium","keywords_df5379.medium","Lag1.disease.medium","Roll3.disease.medium","Roll3.teaching.and.classroom.resources.medium","keywords_df4318.medium","keywords_df3908","Lag2.disease.medium","keywords_df7399.medium","keywords_df7706.medium","DiffLag1.fast.food.medium","keywords_df6191.medium","keywords_df3669","keywords_df7038.medium","keywords_df8178.medium","keywords_df5796.low","keywords_df5878.high","keywords_df7120.medium","keywords_df7309.medium","keywords_df5949.medium","keywords_df5965.medium","keywords_df7664.medium","keywords_df8028.medium","DiffLag3.teaching.and.classroom.resources.medium","DiffLag2.school.supplies.medium","keywords_df6316.medium","keywords_df2377","keywords_df5022","DiffLag3.aids.and.hiv.medium","keywords_df5812.medium","keywords_df7514.medium","keywords_df7738.medium","keywords_df8185.high","keywords_df8290.high","Lag3.interval.peak.dogs.medium","keywords_df6317.medium","keywords_df7190.medium","Lag3.interval.peak.travel.medium","DiffLag3.education.medium","DiffLag3.homework.and.study.tips.medium","keywords_df5641.medium","keywords_df7811.medium","Lag2.interval.peak.disease.medium","keywords_df6498.medium","keywords_df1556.medium","keywords_df7301.medium","keywords_df857.medium","X.business.and.industrial.business.news","keywords_df6074.medium","keywords_df6415.medium","keywords_df4373.medium","keywords_df5696.medium","keywords_df5823.medium","keywords_df6328.medium","keywords_df6454.medium","keywords_df6833.medium","keywords_df6959.medium","DiffLag3.school.supplies.medium","keywords_df5908.medium","DiffRoll3.style.and.fashion.medium","keywords_df5009","DiffLag3.interval.peak.traveling.with.kids.medium","keywords_df5307.medium","DiffLag3.interval.peak.auto.parts.medium","keywords_df5885.medium","keywords_df6077.medium","keywords_df7815.medium","PM2.5.medium","keywords_df988.medium","keywords_df2814.medium","keywords_df6766.medium","Lag2.pct.teaching.and.classroom.resources.medium","keywords_df6215.medium","keywords_df8205.low","keywords_df8235.low","Lag3.interval.peak.sexuality.medium","Roll3.interval.peak.business.operations.medium","DiffRoll3.technology.and.computing.medium","DiffRoll3.advertising.and.marketing.medium","keywords_df6832.medium","keywords_df7871.medium","keywords_df7885.medium","keywords_df7280.medium","keywords_df7989.medium","Roll3.interval.peak.business.news.medium","Roll3.interval.peak.politics.medium","Roll3.interval.peak.sexuality.medium","Lag3.peak.automotive.and.vehicles","Lag3.peak.business.and.industrial","Lag1.interval.peak.business.news.medium","keywords_df6031.low","keywords_df2041","keywords_df3364","interval.peak.politics.medium","Lag1.interval.peak.politics.medium","Lag2.interval.peak.business.news.medium","Lag2.interval.peak.politics.medium","Lag3.interval.peak.politics.medium","keywords_df6322.medium","keywords_df7817.medium","keywords_df8303.low","keywords_df8318.low","keywords_df4489","keywords_df4650","DiffLag1.other_share.medium","DiffLag2.other_share.medium","DiffRoll3.other_share.medium","Lag3.pct.family.and.parenting.medium","Roll3.interval.peak.society.medium","keywords_df6505.medium","keywords_df8303.high","keywords_df8211.high","keywords_df8235.high","Lag1.Brand22","Lag2.Brand22","Lag3.Brand22","keywords_df7688.high","keywords_df7695.high","keywords_df680","keywords_df2506","keywords_df3829","keywords_df8211.low","keywords_df8283.low","keywords_df7744.low","keywords_df7904.high","keywords_df8228.low","DiffLag3.other.low","Lag2.interval.peak.disease.low","keywords_df7382.high","keywords_df7523.high","keywords_df7546.high","keywords_df7551.high","keywords_df8228.high","keywords_df2376","Lag2.Brand45","Lag1..health.and.fitness.disease.cold.and.flu","gauze.high","bigger.high","Lag1.cloth.high","Lag1.gauze_share.low","Lag1.bigger.high","Lag2.bigger.high","Lag2.no_share.high","Lag2.zero_three_package_number.high","Lag3.urethane.high","Lag3.bigger.high","Lag3.ten_thirty_package_number.high","DiffLag2.smaller.low","DiffLag2.yes.low","DiffLag3.smaller.low","DiffLag3.zero_three_package_number.low","Roll3.gauze.high","Lag1.interval.peak.law..govt.and.politics.high","Lag2.health.and.fitness.high","Lag2.disease.high","Roll3.interval.peak.shows.and.events.low","keywords_df2.low","keywords_df3148.high","keywords_df7399.high","keywords_df7664.low","keywords_df7706.high","Lag3..health.and.fitness.disease.cold.and.flu","interval.peak.pets.low","Lag3.interval.peak.shopping.high","keywords_df7156.low","keywords_df7347.high","keywords_df8201.low","keywords_df8216.low","X.health.and.fitness.disease.cold.and.flu","keywords_df5021","Lag3.Brand45","Lag2..health.and.fitness.disease.cold.and.flu","Lag2.cold.and.flu","keywords_df5119","Lag1.disease.high","Roll3.health.and.fitness.high","Roll3.disease.high","Roll3.teaching.and.classroom.resources.high","keywords_df1051.high","keywords_df2850.low","keywords_df4173.low","keywords_df4318.high","keywords_df7954.high","keywords_df8316.high","Lag3..health.and.fitness.disease.epidemic","Lag3.interval.peak.travel.low","Roll3.interval.peak.movies.and.tv.high","keywords_df1674.high","keywords_df8216.high","keywords_df8274.high","nonwoven_share.high","kids.high","three_ten_package_number.high","zero_three_package_number.high","Lag1.nonwoven_share.high","Lag1.kids.high","Lag1.yes.high","Lag2.cloth.high","Lag2.urethane.high","Lag2.nonwoven_share.high","Lag2.yes.high","Lag2.ten_thirty_package_number.high","Lag3.cloth.high","Lag3.nonwoven.high","Lag3.kids.high","Lag3.no_share.high","DiffLag2.three_ten_package_number.low","DiffLag3.urethane.low","DiffLag3.yes.low","DiffLag3.three_ten_package_number.low","DiffRoll3.ten_thirty_package_number.low","interval.peak.law..govt.and.politics.high","interval.peak.shows.and.events.low","disease.high","keywords_df1829.low","keywords_df2995.high","keywords_df3150.low","keywords_df4471.high","keywords_df4473.low","keywords_df7311.low","Lag1..health.and.fitness.disease.epidemic","Lag2.interval.peak.travel.low","Roll3.cold.and.flu.high","keywords_df5379.high","keywords_df8155.high","keywords_df8316.low","interval.peak.movies.and.tv.high","Lag2.interval.peak.food.low","Lag3.interval.peak.dogs.low","Lag3.interval.peak.food.low","Roll3.dogs.high","DiffRoll3.teaching.and.classroom.resources.high","Lag3.Brand32","Lag3.aids.and.hiv","keywords_df762","keywords_df2474","keywords_df5050","keywords_df5746","Roll3.cloth.high","DiffLag3.homework.and.study.tips.low","Roll3.interval.peak.travel.low","keywords_df835.high","keywords_df2661.high","keywords_df3984.high","keywords_df4352.high","keywords_df5494.high","keywords_df8110.high","keywords_df8113.high","Lag2..health.and.fitness.disease.epidemic","Lag1.health.and.fitness.high","nonwoven.high","regular.high","other_share.low","no.high","yes.high","Lag1.nonwoven.high","Lag1.regular.high","Lag1.other_share.low","Lag1.no.high","Lag2.regular.high","Lag2.other_share.low","Lag2.no.high","Lag2.over_thirty_package_number.high","Lag3.nonwoven_share.high","Lag3.other_share.low","DiffLag3.ten_thirty_package_number.low","Roll3.nonwoven.high","Roll3.nonwoven_share.high","Roll3.other_share.low","Roll3.yes.high","Roll3.ten_thirty_package_number.high","interval.peak.travel.low","Roll3.interval.peak.religion.and.spirituality.high","keywords_df7620.high","keywords_df7661.high","keywords_df7723.high","X.pets.dogs","keywords_df7514.high","keywords_df7545.high","keywords_df7738.high","interval.peak.family.and.parenting.high","keywords_df1231.high","Lag1.Brand32","Lag1..health.and.fitness.disease","Lag2.pct.education.low","keywords_df7218.low","keywords_df7423.high","Lag1.interval.peak.walking.high","Lag2.interval.peak.walking.high","Lag3.interval.peak.walking.high","keywords_df7482.low","Lag3.Brand39","keywords_df8243.high","keywords_df8253.high","keywords_df7832.low","keywords_df7961.high","Lag1.interval.peak.family.and.parenting.high","Lag2.interval.peak.family.and.parenting.high","Lag3.interval.peak.family.and.parenting.high","keywords_df3057.high","keywords_df8223.low","keywords_df8243.low","Brand39","Roll3.epidemic.high","Lag2.Brand32","Lag2..health.and.fitness.disease","Lag3..health.and.fitness.disease","keywords_df448","keywords_df4771","DiffLag3.interval.peak.vegetarian.high","keywords_df1736.low","keywords_df5307.high","keywords_df6754.low","keywords_df7535.high","X.health.and.fitness.disease","keywords_df4918","Roll3.homework.and.study.tips.high","keywords_df7674.high","keywords_df8221.high","keywords_df1556.high","keywords_df3050.high","keywords_df7985.high","Lag3.Brand31","X.health.and.fitness.disease.aids.and.hiv","keywords_df4851","DiffLag3.interval.peak.homework.and.study.tips.high","Lag1.Brand39","keywords_df7831.low","keywords_df8050.low","keywords_df300","keywords_df2273","keywords_df3450","keywords_df3596","keywords_df7338.high","keywords_df7525.high","shows.and.events.high","Lag2.pct.teaching.and.classroom.resources.low","DiffRoll3.interval.peak.homework.and.study.tips.high","keywords_df6706.high","keywords_df7843.high","keywords_df7866.high","keywords_df8030.high","keywords_df8179.high","keywords_df7464.high","DiffLag3.interval.peak.auto.parts.high","keywords_df4373.high","keywords_df5696.high","keywords_df8281.low","keywords_df8304.low","keywords_df7969.high","keywords_df519","keywords_df3445","keywords_df4331","keywords_df1351.low","keywords_df5949.high","keywords_df8030.low","Lag3..education.teaching.and.classroom.resources.school.supplies","keywords_df734","keywords_df2560","keywords_df3883","DiffLag3.teaching.and.classroom.resources.high","keywords_df988.high","keywords_df1736.high","keywords_df2814.high","keywords_df8158.high"
"22",0,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","0","1","1","0","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0","0","1","1","1","1","1","1","0","1","1","1","1","1","0","0","1","0","1","1","0","0","0","1","0","0","0","1","1","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23",0,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","0","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","0","0","1","0","1","1","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","1","1","0","0","0","0","0","0","1","0","0","1","0","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24",0,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","0","0","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","1","1","1","0","0","1","1","1","1","1","1","1","1","1","0","0","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","0","0","1","1","1","0","0","0","0","0","0","0","1","1","1","0","0","0","1","0","1","1","0","1","0","0","1","0","0","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"25",0,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","0","0","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","0","1","1","0","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","1","0","1","1","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"26",0,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","0","1","0","0","1","1","1","1","1","1","1","1","1","0","0","1","1","1","1","1","1","1","0","1","1","1","1","1","0","1","1","1","1","1","1","0","1","0","1","1","0","0","1","1","0","0","1","1","0","1","1","1","1","1","0","0","1","1","1","1","0","0","0","1","1","0","0","1","0","1","0","0","0","0","0","0","0","1","1","1","0","0","0","0","1","0","1","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27",0,"1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","0","1","0","1","0","0","0","1","0","1","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","0","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","0","0","1","1","1","1","1","1","1","1","0","0","1","0","1","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"28",0,"1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","0","0","1","1","0","1","1","0","1","0","1","1","1","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","1","1","1","1","1","1","1","0","1","1","0","1","1","0","0","0","1","1","1","1","0","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","0","0","1","0","1","1","1","0","0","1","1","0","1","0","1","1","0","1","1","0","1","1","0","0","0","1","0","0","0","0","0","1","1","1","1","1","1","0","1","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","1","1","0","0","0","1","1","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29",0,"1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","1","1","1","1","0","1","1","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","1","1","1","1","1","1","1","0","1","1","1","1","1","0","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","0","0","0","0","1","1","1","1","0","1","1","0","1","0","0","0","0","0","1","1","1","1","0","1","0","1","0","0","0","0","0","1","1","1","0","0","1","0","1","0","1","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30",0,"1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","0","0","0","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","0","1","1","1","1","1","0","0","0","0","1","1","1","0","0","0","1","0","1","0","1","1","0","0","1","1","1","1","0","1","1","1","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"31",0,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","1","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","0","1","1","1","1","0","0","1","0","0","1","0","1","0","0","0","0","0","1","0","0","0","0","0","1","1","1","1","0","1","1","1","0","0","0","1","1","1","1","1","0","0","1","0","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"32",0,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","0","0","0","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1","1","1","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","0","0","0","0","0","1","0","1","0","1","1","1","1","1","0","1","1","0","1","1","1","1","1","0","1","1","0","0","0","0","0","1","1","1","1","0","0","1","0","0","1","1","1","0","1","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
